Subject,Item,VerbType,Position,RT,NPPredictability
Subj51,Item10,NonPrefV,Verb,568.42,0.20 
Subj51,Item10,NonPrefV,NP,815.11,0.20 
Subj51,Item10,NonPrefV,NP_1,540.49,0.20 
Subj51,Item10,NonPrefV,NP_2,420.5,0.20 
Subj51,Item11,AspV,Verb,585.39,0.00 
Subj51,Item11,AspV,NP,383.18,0.00 
Subj51,Item11,AspV,NP_1,621.94,0.00 
Subj51,Item11,AspV,NP_2,530.57,0.00 
Subj51,Item12,PrefV,Verb,378.96,0.45 
Subj51,Item12,PrefV,NP,185.74,0.45 
Subj51,Item12,PrefV,NP_1,271.73,0.45 
Subj51,Item12,PrefV,NP_2,210.76,0.45 
Subj51,Item13,NonPrefV,Verb,271.09,0.05 
Subj51,Item13,NonPrefV,NP,209.77,0.05 
Subj51,Item13,NonPrefV,NP_1,231.04,0.05 
Subj51,Item13,NonPrefV,NP_2,203.87,0.05 
Subj51,Item14,AspV,Verb,391.88,0.05 
Subj51,Item14,AspV,NP,565.75,0.05 
Subj51,Item14,AspV,NP_1,557.23,0.05 
Subj51,Item14,AspV,NP_2,292.75,0.05 
Subj51,Item15,PrefV,Verb,417.94,0.20 
Subj51,Item15,PrefV,NP,174.64,0.20 
Subj51,Item15,PrefV,NP_1,165.31,0.20 
Subj51,Item15,PrefV,NP_2,396.52,0.20 
Subj51,Item16,NonPrefV,Verb,851.99,0.20 
Subj51,Item16,NonPrefV,NP,559.11,0.20 
Subj51,Item16,NonPrefV,NP_1,502.53,0.20 
Subj51,Item16,NonPrefV,NP_2,847.79,0.20 
Subj51,Item17,AspV,Verb,270.33,0.00 
Subj51,Item17,AspV,NP,160.92,0.00 
Subj51,Item17,AspV,NP_1,184.26,0.00 
Subj51,Item17,AspV,NP_2,254.27,0.00 
Subj51,Item18,PrefV,Verb,788.79,0.40 
Subj51,Item18,PrefV,NP,594.87,0.40 
Subj51,Item18,PrefV,NP_1,616.81,0.40 
Subj51,Item18,PrefV,NP_2,798.18,0.40 
Subj51,Item19,NonPrefV,Verb,730.62,0.30 
Subj51,Item19,NonPrefV,NP,763.24,0.30 
Subj51,Item19,NonPrefV,NP_1,1034.76,0.30 
Subj51,Item19,NonPrefV,NP_2,990.68,0.30 
Subj51,Item20,AspV,Verb,376.43,0.20 
Subj51,Item20,AspV,NP,358.4,0.20 
Subj51,Item20,AspV,NP_1,165.74,0.20 
Subj51,Item20,AspV,NP_2,157.54,0.20 
Subj51,Item21,PrefV,Verb,309.5,0.55 
Subj51,Item21,PrefV,NP,342.83,0.55 
Subj51,Item21,PrefV,NP_1,550.89,0.55 
Subj51,Item21,PrefV,NP_2,286.32,0.55 
Subj51,Item22,NonPrefV,Verb,203.28,0.05 
Subj51,Item22,NonPrefV,NP,432.66,0.05 
Subj51,Item22,NonPrefV,NP_1,141.32,0.05 
Subj51,Item22,NonPrefV,NP_2,421.35,0.05 
Subj51,Item23,AspV,Verb,506.57,0.45 
Subj51,Item23,AspV,NP,355.42,0.45 
Subj51,Item23,AspV,NP_1,370.74,0.45 
Subj51,Item23,AspV,NP_2,385.45,0.45 
Subj51,Item24,PrefV,Verb,875.77,0.05 
Subj51,Item24,PrefV,NP,358.43,0.05 
Subj51,Item24,PrefV,NP_1,517.86,0.05 
Subj51,Item24,PrefV,NP_2,350.48,0.05 
Subj51,Item25,NonPrefV,Verb,540.89,0.05 
Subj51,Item25,NonPrefV,NP,581.03,0.05 
Subj51,Item25,NonPrefV,NP_1,347.54,0.05 
Subj51,Item25,NonPrefV,NP_2,443.65,0.05 
Subj51,Item26,AspV,Verb,1053.13,0.10 
Subj51,Item26,AspV,NP,960.52,0.10 
Subj51,Item26,AspV,NP_1,759.9,0.10 
Subj51,Item26,AspV,NP_2,663.06,0.10 
Subj51,Item27,PrefV,Verb,395.08,0.05 
Subj51,Item27,PrefV,NP,361.1,0.05 
Subj51,Item27,PrefV,NP_1,536.47,0.05 
Subj51,Item27,PrefV,NP_2,592.48,0.05 
Subj51,Item28,NonPrefV,Verb,405.45,0.10 
Subj51,Item28,NonPrefV,NP,482.48,0.10 
Subj51,Item28,NonPrefV,NP_1,589.53,0.10 
Subj51,Item28,NonPrefV,NP_2,499.23,0.10 
Subj51,Item29,AspV,Verb,279.62,0.05 
Subj51,Item29,AspV,NP,266.33,0.05 
Subj51,Item29,AspV,NP_1,317.71,0.05 
Subj51,Item29,AspV,NP_2,222.48,0.05 
Subj51,Item30,PrefV,Verb,1400.76,0.65 
Subj51,Item30,PrefV,NP,478.67,0.65 
Subj51,Item30,PrefV,NP_1,921.45,0.65 
Subj51,Item30,PrefV,NP_2,274.14,0.65 
Subj51,Item31,NonPrefV,Verb,387.06,0.05 
Subj51,Item31,NonPrefV,NP,464.96,0.05 
Subj51,Item31,NonPrefV,NP_1,508.34,0.05 
Subj51,Item31,NonPrefV,NP_2,373.78,0.05 
Subj51,Item32,AspV,Verb,455.54,0.00 
Subj51,Item32,AspV,NP,498.8,0.00 
Subj51,Item32,AspV,NP_1,764.79,0.00 
Subj51,Item32,AspV,NP_2,604.27,0.00 
Subj52,Item1,AspV,Verb,618.2,0.00 
Subj52,Item1,AspV,NP,926.87,0.00 
Subj52,Item1,AspV,NP_1,695.44,0.00 
Subj52,Item1,AspV,NP_2,649.46,0.00 
Subj52,Item2,PrefV,Verb,461.23,0.30 
Subj52,Item2,PrefV,NP,408.61,0.30 
Subj52,Item2,PrefV,NP_1,405.93,0.30 
Subj52,Item2,PrefV,NP_2,419.25,0.30 
Subj52,Item3,NonPrefV,Verb,395.03,0.00 
Subj52,Item3,NonPrefV,NP,857.13,0.00 
Subj52,Item3,NonPrefV,NP_1,500.48,0.00 
Subj52,Item3,NonPrefV,NP_2,558.5,0.00 
Subj52,Item4,AspV,Verb,542.51,0.00 
Subj52,Item4,AspV,NP,1302.52,0.00 
Subj52,Item4,AspV,NP_1,827.93,0.00 
Subj52,Item4,AspV,NP_2,552.56,0.00 
Subj52,Item5,PrefV,Verb,535.13,0.30 
Subj52,Item5,PrefV,NP,735.12,0.30 
Subj52,Item5,PrefV,NP_1,607.11,0.30 
Subj52,Item5,PrefV,NP_2,756.46,0.30 
Subj52,Item6,NonPrefV,Verb,454.02,0.20 
Subj52,Item6,NonPrefV,NP,513.24,0.20 
Subj52,Item6,NonPrefV,NP_1,474.64,0.20 
Subj52,Item6,NonPrefV,NP_2,405.35,0.20 
Subj52,Item7,AspV,Verb,878.71,0.00 
Subj52,Item7,AspV,NP,985.45,0.00 
Subj52,Item7,AspV,NP_1,607.51,0.00 
Subj52,Item7,AspV,NP_2,516.81,0.00 
Subj52,Item8,PrefV,Verb,559.65,0.10 
Subj52,Item8,PrefV,NP,630.95,0.10 
Subj52,Item8,PrefV,NP_1,427.65,0.10 
Subj52,Item8,PrefV,NP_2,472.43,0.10 
Subj52,Item9,NonPrefV,Verb,373.84,0.10 
Subj52,Item9,NonPrefV,NP,580.43,0.10 
Subj52,Item9,NonPrefV,NP_1,811.25,0.10 
Subj52,Item9,NonPrefV,NP_2,424.56,0.10 
Subj52,Item10,AspV,Verb,381.18,0.00 
Subj52,Item10,AspV,NP,1083.19,0.00 
Subj52,Item10,AspV,NP_1,889.98,0.00 
Subj52,Item10,AspV,NP_2,724,0.00 
Subj52,Item11,PrefV,Verb,636.41,0.50 
Subj52,Item11,PrefV,NP,624.41,0.50 
Subj52,Item11,PrefV,NP_1,517.12,0.50 
Subj52,Item11,PrefV,NP_2,510.43,0.50 
Subj52,Item12,NonPrefV,Verb,508.41,0.40 
Subj52,Item12,NonPrefV,NP,501.77,0.40 
Subj52,Item12,NonPrefV,NP_1,479.04,0.40 
Subj52,Item12,NonPrefV,NP_2,377.8,0.40 
Subj52,Item13,AspV,Verb,480.04,0.00 
Subj52,Item13,AspV,NP,762.74,0.00 
Subj52,Item13,AspV,NP_1,442.18,0.00 
Subj52,Item13,AspV,NP_2,422.19,0.00 
Subj52,Item14,PrefV,Verb,448.62,0.35 
Subj52,Item14,PrefV,NP,380.63,0.35 
Subj52,Item14,PrefV,NP_1,459.43,0.35 
Subj52,Item14,PrefV,NP_2,438.7,0.35 
Subj52,Item15,NonPrefV,Verb,538.09,0.00 
Subj52,Item15,NonPrefV,NP,433.84,0.00 
Subj52,Item15,NonPrefV,NP_1,606.56,0.00 
Subj52,Item15,NonPrefV,NP_2,435.92,0.00 
Subj52,Item16,AspV,Verb,516.26,0.05 
Subj52,Item16,AspV,NP,957.73,0.05 
Subj52,Item16,AspV,NP_1,580.94,0.05 
Subj52,Item16,AspV,NP_2,587.72,0.05 
Subj52,Item17,PrefV,Verb,390.5,0.10 
Subj52,Item17,PrefV,NP,883.84,0.10 
Subj52,Item17,PrefV,NP_1,446.43,0.10 
Subj52,Item17,PrefV,NP_2,426.52,0.10 
Subj52,Item18,NonPrefV,Verb,492.72,0.05 
Subj52,Item18,NonPrefV,NP,694.74,0.05 
Subj52,Item18,NonPrefV,NP_1,584.75,0.05 
Subj52,Item18,NonPrefV,NP_2,702.78,0.05 
Subj52,Item19,AspV,Verb,353.63,0.20 
Subj52,Item19,AspV,NP,401,0.20 
Subj52,Item19,AspV,NP_1,494.31,0.20 
Subj52,Item19,AspV,NP_2,408.3,0.20 
Subj52,Item20,PrefV,Verb,741.19,0.40 
Subj52,Item20,PrefV,NP,725.16,0.40 
Subj52,Item20,PrefV,NP_1,629.77,0.40 
Subj52,Item20,PrefV,NP_2,618.63,0.40 
Subj52,Item21,NonPrefV,Verb,463.16,0.00 
Subj52,Item21,NonPrefV,NP,522.7,0.00 
Subj52,Item21,NonPrefV,NP_1,483.3,0.00 
Subj52,Item21,NonPrefV,NP_2,445.15,0.00 
Subj52,Item22,AspV,Verb,366.04,0.15 
Subj52,Item22,AspV,NP,541.49,0.15 
Subj52,Item22,AspV,NP_1,741.47,0.15 
Subj52,Item22,AspV,NP_2,405.5,0.15 
Subj52,Item23,PrefV,Verb,432.53,0.55 
Subj52,Item23,PrefV,NP,428.61,0.55 
Subj52,Item23,PrefV,NP_1,505.39,0.55 
Subj52,Item23,PrefV,NP_2,354.74,0.55 
Subj52,Item24,NonPrefV,Verb,510.68,0.00 
Subj52,Item24,NonPrefV,NP,487.33,0.00 
Subj52,Item24,NonPrefV,NP_1,433.24,0.00 
Subj52,Item24,NonPrefV,NP_2,429.93,0.00 
Subj52,Item25,AspV,Verb,370.29,0.00 
Subj52,Item25,AspV,NP,480.84,0.00 
Subj52,Item25,AspV,NP_1,795.47,0.00 
Subj52,Item25,AspV,NP_2,425.68,0.00 
Subj52,Item26,PrefV,Verb,420.69,0.60 
Subj52,Item26,PrefV,NP,561.34,0.60 
Subj52,Item26,PrefV,NP_1,664.59,0.60 
Subj52,Item26,PrefV,NP_2,492.06,0.60 
Subj52,Item27,NonPrefV,Verb,455.18,0.00 
Subj52,Item27,NonPrefV,NP,482.4,0.00 
Subj52,Item27,NonPrefV,NP_1,429.06,0.00 
Subj52,Item27,NonPrefV,NP_2,425.86,0.00 
Subj52,Item28,AspV,Verb,463.36,0.00 
Subj52,Item28,AspV,NP,970.77,0.00 
Subj52,Item28,AspV,NP_1,577.46,0.00 
Subj52,Item28,AspV,NP_2,632.04,0.00 
Subj52,Item29,PrefV,Verb,431.58,0.25 
Subj52,Item29,PrefV,NP,444.3,0.25 
Subj52,Item29,PrefV,NP_1,679.57,0.25 
Subj52,Item29,PrefV,NP_2,394.38,0.25 
Subj52,Item30,NonPrefV,Verb,530.97,0.20 
Subj52,Item30,NonPrefV,NP,619.78,0.20 
Subj52,Item30,NonPrefV,NP_1,544.43,0.20 
Subj52,Item30,NonPrefV,NP_2,472.47,0.20 
Subj52,Item31,AspV,Verb,493.96,0.00 
Subj52,Item31,AspV,NP,568.04,0.00 
Subj52,Item31,AspV,NP_1,750.71,0.00 
Subj52,Item31,AspV,NP_2,670.74,0.00 
Subj52,Item32,PrefV,Verb,808.03,0.60 
Subj52,Item32,PrefV,NP,501.3,0.60 
Subj52,Item32,PrefV,NP_1,559.29,0.60 
Subj52,Item32,PrefV,NP_2,566.53,0.60 
Subj53,Item1,PrefV,Verb,341.82,0.60 
Subj53,Item1,PrefV,NP,309.79,0.60 
Subj53,Item1,PrefV,NP_1,295.29,0.60 
Subj53,Item1,PrefV,NP_2,249.03,0.60 
Subj53,Item2,NonPrefV,Verb,408.14,0.35 
Subj53,Item2,NonPrefV,NP,341.5,0.35 
Subj53,Item2,NonPrefV,NP_1,325.54,0.35 
Subj53,Item2,NonPrefV,NP_2,294.13,0.35 
Subj53,Item3,AspV,Verb,378.4,0.00 
Subj53,Item3,AspV,NP,249.1,0.00 
Subj53,Item3,AspV,NP_1,509.21,0.00 
Subj53,Item3,AspV,NP_2,278.52,0.00 
Subj53,Item4,PrefV,Verb,356.67,0.90 
Subj53,Item4,PrefV,NP,339.83,0.90 
Subj53,Item4,PrefV,NP_1,307.85,0.90 
Subj53,Item4,PrefV,NP_2,309.18,0.90 
Subj53,Item5,NonPrefV,Verb,426.53,0.30 
Subj53,Item5,NonPrefV,NP,407.64,0.30 
Subj53,Item5,NonPrefV,NP_1,340.58,0.30 
Subj53,Item5,NonPrefV,NP_2,388.77,0.30 
Subj53,Item6,AspV,Verb,369.17,0.10 
Subj53,Item6,AspV,NP,304.38,0.10 
Subj53,Item6,AspV,NP_1,369.11,0.10 
Subj53,Item6,AspV,NP_2,303.95,0.10 
Subj53,Item7,PrefV,Verb,524.7,0.45 
Subj53,Item7,PrefV,NP,372.78,0.45 
Subj53,Item7,PrefV,NP_1,419.41,0.45 
Subj53,Item7,PrefV,NP_2,368.06,0.45 
Subj53,Item8,NonPrefV,Verb,490.24,0.25 
Subj53,Item8,NonPrefV,NP,436.16,0.25 
Subj53,Item8,NonPrefV,NP_1,368.19,0.25 
Subj53,Item8,NonPrefV,NP_2,430.74,0.25 
Subj53,Item9,AspV,Verb,408.49,0.10 
Subj53,Item9,AspV,NP,437.78,0.10 
Subj53,Item9,AspV,NP_1,337.8,0.10 
Subj53,Item9,AspV,NP_2,353.84,0.10 
Subj53,Item10,PrefV,Verb,374.77,0.35 
Subj53,Item10,PrefV,NP,292.74,0.35 
Subj53,Item10,PrefV,NP_1,278.87,0.35 
Subj53,Item10,PrefV,NP_2,313.3,0.35 
Subj53,Item11,NonPrefV,Verb,521.53,0.40 
Subj53,Item11,NonPrefV,NP,434.26,0.40 
Subj53,Item11,NonPrefV,NP_1,302.21,0.40 
Subj53,Item11,NonPrefV,NP_2,303.89,0.40 
Subj53,Item12,AspV,Verb,304.33,0.00 
Subj53,Item12,AspV,NP,241.52,0.00 
Subj53,Item12,AspV,NP_1,293.68,0.00 
Subj53,Item12,AspV,NP_2,311.51,0.00 
Subj53,Item13,PrefV,Verb,363.7,0.15 
Subj53,Item13,PrefV,NP,219.23,0.15 
Subj53,Item13,PrefV,NP_1,303.91,0.15 
Subj53,Item13,PrefV,NP_2,225.25,0.15 
Subj53,Item14,NonPrefV,Verb,440.94,0.15 
Subj53,Item14,NonPrefV,NP,340.91,0.15 
Subj53,Item14,NonPrefV,NP_1,292.91,0.15 
Subj53,Item14,NonPrefV,NP_2,327.32,0.15 
Subj53,Item15,AspV,Verb,423.54,0.00 
Subj53,Item15,AspV,NP,612.03,0.00 
Subj53,Item15,AspV,NP_1,313.19,0.00 
Subj53,Item15,AspV,NP_2,346.91,0.00 
Subj53,Item16,PrefV,Verb,331.05,0.60 
Subj53,Item16,PrefV,NP,235.78,0.60 
Subj53,Item16,PrefV,NP_1,223.79,0.60 
Subj53,Item16,PrefV,NP_2,260.43,0.60 
Subj53,Item17,NonPrefV,Verb,404.44,0.05 
Subj53,Item17,NonPrefV,NP,400.76,0.05 
Subj53,Item17,NonPrefV,NP_1,382,0.05 
Subj53,Item17,NonPrefV,NP_2,364.76,0.05 
Subj53,Item18,AspV,Verb,324.13,0.20 
Subj53,Item18,AspV,NP,404.67,0.20 
Subj53,Item18,AspV,NP_1,353.98,0.20 
Subj53,Item18,AspV,NP_2,337.46,0.20 
Subj53,Item19,PrefV,Verb,379.07,0.55 
Subj53,Item19,PrefV,NP,489.76,0.55 
Subj53,Item19,PrefV,NP_1,371.66,0.55 
Subj53,Item19,PrefV,NP_2,337.77,0.55 
Subj53,Item20,NonPrefV,Verb,430.31,0.25 
Subj53,Item20,NonPrefV,NP,458.41,0.25 
Subj53,Item20,NonPrefV,NP_1,341.76,0.25 
Subj53,Item20,NonPrefV,NP_2,309.75,0.25 
Subj53,Item21,AspV,Verb,307.27,0.05 
Subj53,Item21,AspV,NP,260.71,0.05 
Subj53,Item21,AspV,NP_1,263.82,0.05 
Subj53,Item21,AspV,NP_2,251.34,0.05 
Subj53,Item22,PrefV,Verb,339.54,0.30 
Subj53,Item22,PrefV,NP,243.75,0.30 
Subj53,Item22,PrefV,NP_1,279.44,0.30 
Subj53,Item22,PrefV,NP_2,266.12,0.30 
Subj53,Item23,NonPrefV,Verb,319.57,0.25 
Subj53,Item23,NonPrefV,NP,240.65,0.25 
Subj53,Item23,NonPrefV,NP_1,260.32,0.25 
Subj53,Item23,NonPrefV,NP_2,263.55,0.25 
Subj53,Item24,AspV,Verb,372.1,0.00 
Subj53,Item24,AspV,NP,353.89,0.00 
Subj53,Item24,AspV,NP_1,369.23,0.00 
Subj53,Item24,AspV,NP_2,384.04,0.00 
Subj53,Item25,PrefV,Verb,340.52,0.85 
Subj53,Item25,PrefV,NP,340.57,0.85 
Subj53,Item25,PrefV,NP_1,292.51,0.85 
Subj53,Item25,PrefV,NP_2,230.41,0.85 
Subj53,Item26,NonPrefV,Verb,285.38,0.25 
Subj53,Item26,NonPrefV,NP,207.31,0.25 
Subj53,Item26,NonPrefV,NP_1,212.51,0.25 
Subj53,Item26,NonPrefV,NP_2,234.25,0.25 
Subj53,Item27,AspV,Verb,385.37,0.00 
Subj53,Item27,AspV,NP,399.22,0.00 
Subj53,Item27,AspV,NP_1,365.25,0.00 
Subj53,Item27,AspV,NP_2,348.58,0.00 
Subj53,Item28,PrefV,Verb,329.95,0.25 
Subj53,Item28,PrefV,NP,298.61,0.25 
Subj53,Item28,PrefV,NP_1,332.69,0.25 
Subj53,Item28,PrefV,NP_2,285.41,0.25 
Subj53,Item29,NonPrefV,Verb,432.39,0.40 
Subj53,Item29,NonPrefV,NP,332.37,0.40 
Subj53,Item29,NonPrefV,NP_1,365.06,0.40 
Subj53,Item29,NonPrefV,NP_2,380.4,0.40 
Subj53,Item30,AspV,Verb,417.37,0.05 
Subj53,Item30,AspV,NP,317.98,0.05 
Subj53,Item30,AspV,NP_1,366.61,0.05 
Subj53,Item30,AspV,NP_2,366.02,0.05 
Subj53,Item31,PrefV,Verb,403,0.50 
Subj53,Item31,PrefV,NP,304.35,0.50 
Subj53,Item31,PrefV,NP_1,353.66,0.50 
Subj53,Item31,PrefV,NP_2,369.06,0.50 
Subj53,Item32,NonPrefV,Verb,386.35,0.10 
Subj53,Item32,NonPrefV,NP,368.36,0.10 
Subj53,Item32,NonPrefV,NP_1,335.01,0.10 
Subj53,Item32,NonPrefV,NP_2,335.03,0.10 
Subj54,Item1,NonPrefV,Verb,274.68,0.05 
Subj54,Item1,NonPrefV,NP,325.31,0.05 
Subj54,Item1,NonPrefV,NP_1,422.02,0.05 
Subj54,Item1,NonPrefV,NP_2,338.65,0.05 
Subj54,Item2,AspV,Verb,358.66,0.05 
Subj54,Item2,AspV,NP,325.97,0.05 
Subj54,Item2,AspV,NP_1,358.69,0.05 
Subj54,Item2,AspV,NP_2,342,0.05 
Subj54,Item3,PrefV,Verb,364.27,0.20 
Subj54,Item3,PrefV,NP,235.68,0.20 
Subj54,Item3,PrefV,NP_1,303.69,0.20 
Subj54,Item3,PrefV,NP_2,257.06,0.20 
Subj54,Item4,NonPrefV,Verb,306.19,0.05 
Subj54,Item4,NonPrefV,NP,787.56,0.05 
Subj54,Item4,NonPrefV,NP_1,337.57,0.05 
Subj54,Item4,NonPrefV,NP_2,289.56,0.05 
Subj54,Item5,AspV,Verb,546.04,0.00 
Subj54,Item5,AspV,NP,282.01,0.00 
Subj54,Item5,AspV,NP_1,316.75,0.00 
Subj54,Item5,AspV,NP_2,350.09,0.00 
Subj54,Item6,PrefV,Verb,584.47,0.10 
Subj54,Item6,PrefV,NP,447.02,0.10 
Subj54,Item6,PrefV,NP_1,459.15,0.10 
Subj54,Item6,PrefV,NP_2,390.52,0.10 
Subj54,Item7,NonPrefV,Verb,623.32,0.10 
Subj54,Item7,NonPrefV,NP,628,0.10 
Subj54,Item7,NonPrefV,NP_1,584.69,0.10 
Subj54,Item7,NonPrefV,NP_2,543.37,0.10 
Subj54,Item8,AspV,Verb,446.88,0.00 
Subj54,Item8,AspV,NP,810.31,0.00 
Subj54,Item8,AspV,NP_1,535.68,0.00 
Subj54,Item8,AspV,NP_2,384.37,0.00 
Subj54,Item9,PrefV,Verb,464.33,0.35 
Subj54,Item9,PrefV,NP,427.06,0.35 
Subj54,Item9,PrefV,NP_1,375.77,0.35 
Subj54,Item9,PrefV,NP_2,326.43,0.35 
Subj54,Item10,NonPrefV,Verb,427.53,0.20 
Subj54,Item10,NonPrefV,NP,936.21,0.20 
Subj54,Item10,NonPrefV,NP_1,368.19,0.20 
Subj54,Item10,NonPrefV,NP_2,622.89,0.20 
Subj54,Item11,AspV,Verb,403.8,0.00 
Subj54,Item11,AspV,NP,577.15,0.00 
Subj54,Item11,AspV,NP_1,423.81,0.00 
Subj54,Item11,AspV,NP_2,516.39,0.00 
Subj54,Item12,PrefV,Verb,382.03,0.45 
Subj54,Item12,PrefV,NP,396.69,0.45 
Subj54,Item12,PrefV,NP_1,378.7,0.45 
Subj54,Item12,PrefV,NP_2,377.47,0.45 
Subj54,Item13,NonPrefV,Verb,326.03,0.05 
Subj54,Item13,NonPrefV,NP,374.71,0.05 
Subj54,Item13,NonPrefV,NP_1,325.38,0.05 
Subj54,Item13,NonPrefV,NP_2,310.05,0.05 
Subj54,Item14,AspV,Verb,746.79,0.05 
Subj54,Item14,AspV,NP,602.21,0.05 
Subj54,Item14,AspV,NP_1,767.56,0.05 
Subj54,Item14,AspV,NP_2,526.26,0.05 
Subj54,Item15,PrefV,Verb,183.61,0.20 
Subj54,Item15,PrefV,NP,158.32,0.20 
Subj54,Item15,PrefV,NP_1,277.63,0.20 
Subj54,Item15,PrefV,NP_2,344.3,0.20 
Subj54,Item16,NonPrefV,Verb,309.15,0.20 
Subj54,Item16,NonPrefV,NP,517.82,0.20 
Subj54,Item16,NonPrefV,NP_1,414.47,0.20 
Subj54,Item16,NonPrefV,NP_2,507.77,0.20 
Subj54,Item17,AspV,Verb,242.56,0.00 
Subj54,Item17,AspV,NP,278.52,0.00 
Subj54,Item17,AspV,NP_1,377.22,0.00 
Subj54,Item17,AspV,NP_2,407.9,0.00 
Subj54,Item18,PrefV,Verb,386.51,0.40 
Subj54,Item18,PrefV,NP,528.54,0.40 
Subj54,Item18,PrefV,NP_1,425.19,0.40 
Subj54,Item18,PrefV,NP_2,437.85,0.40 
Subj54,Item19,NonPrefV,Verb,376.32,0.30 
Subj54,Item19,NonPrefV,NP,582.9,0.30 
Subj54,Item19,NonPrefV,NP_1,461.69,0.30 
Subj54,Item19,NonPrefV,NP_2,488.4,0.30 
Subj54,Item20,AspV,Verb,296.14,0.20 
Subj54,Item20,AspV,NP,217.52,0.20 
Subj54,Item20,AspV,NP_1,190.88,0.20 
Subj54,Item20,AspV,NP_2,148.75,0.20 
Subj54,Item21,PrefV,Verb,272.52,0.55 
Subj54,Item21,PrefV,NP,371.18,0.55 
Subj54,Item21,PrefV,NP_1,289.88,0.55 
Subj54,Item21,PrefV,NP_2,243.89,0.55 
Subj54,Item22,NonPrefV,Verb,731.62,0.05 
Subj54,Item22,NonPrefV,NP,619.75,0.05 
Subj54,Item22,NonPrefV,NP_1,704.41,0.05 
Subj54,Item22,NonPrefV,NP_2,1009.75,0.05 
Subj54,Item23,AspV,Verb,489.48,0.45 
Subj54,Item23,AspV,NP,323.51,0.45 
Subj54,Item23,AspV,NP_1,276.12,0.45 
Subj54,Item23,AspV,NP_2,262.7,0.45 
Subj54,Item24,PrefV,Verb,313.78,0.05 
Subj54,Item24,PrefV,NP,282.47,0.05 
Subj54,Item24,PrefV,NP_1,317.29,0.05 
Subj54,Item24,PrefV,NP_2,382.47,0.05 
Subj54,Item25,NonPrefV,Verb,410.9,0.05 
Subj54,Item25,NonPrefV,NP,424.2,0.05 
Subj54,Item25,NonPrefV,NP_1,260.94,0.05 
Subj54,Item25,NonPrefV,NP_2,248.14,0.05 
Subj54,Item26,AspV,Verb,315.86,0.10 
Subj54,Item26,AspV,NP,604.58,0.10 
Subj54,Item26,AspV,NP_1,817.95,0.10 
Subj54,Item26,AspV,NP_2,718.62,0.10 
Subj54,Item27,PrefV,Verb,206.25,0.05 
Subj54,Item27,PrefV,NP,435.53,0.05 
Subj54,Item27,PrefV,NP_1,191.64,0.05 
Subj54,Item27,PrefV,NP_2,293.61,0.05 
Subj54,Item28,NonPrefV,Verb,230.32,0.10 
Subj54,Item28,NonPrefV,NP,267.11,0.10 
Subj54,Item28,NonPrefV,NP_1,622.47,0.10 
Subj54,Item28,NonPrefV,NP_2,403.13,0.10 
Subj54,Item29,AspV,Verb,279.15,0.05 
Subj54,Item29,AspV,NP,457.92,0.05 
Subj54,Item29,AspV,NP_1,373.27,0.05 
Subj54,Item29,AspV,NP_2,355.95,0.05 
Subj54,Item30,PrefV,Verb,493.19,0.65 
Subj54,Item30,PrefV,NP,583.07,0.65 
Subj54,Item30,PrefV,NP_1,605.84,0.65 
Subj54,Item30,PrefV,NP_2,579.17,0.65 
Subj54,Item31,NonPrefV,Verb,191.24,0.05 
Subj54,Item31,NonPrefV,NP,181.13,0.05 
Subj54,Item31,NonPrefV,NP_1,235.91,0.05 
Subj54,Item31,NonPrefV,NP_2,287.93,0.05 
Subj54,Item32,AspV,Verb,323.29,0.00 
Subj54,Item32,AspV,NP,451.98,0.00 
Subj54,Item32,AspV,NP_1,335.27,0.00 
Subj54,Item32,AspV,NP_2,367.25,0.00 
Subj55,Item1,AspV,Verb,358.68,0.00 
Subj55,Item1,AspV,NP,342.02,0.00 
Subj55,Item1,AspV,NP_1,470.01,0.00 
Subj55,Item1,AspV,NP_2,336.75,0.00 
Subj55,Item2,PrefV,Verb,230.08,0.30 
Subj55,Item2,PrefV,NP,250.8,0.30 
Subj55,Item2,PrefV,NP_1,430.03,0.30 
Subj55,Item2,PrefV,NP_2,554.77,0.30 
Subj55,Item3,NonPrefV,Verb,489.95,0.00 
Subj55,Item3,NonPrefV,NP,660.01,0.00 
Subj55,Item3,NonPrefV,NP_1,311.26,0.00 
Subj55,Item3,NonPrefV,NP_2,360.71,0.00 
Subj55,Item4,AspV,Verb,301.45,0.00 
Subj55,Item4,AspV,NP,590.8,0.00 
Subj55,Item4,AspV,NP_1,308.78,0.00 
Subj55,Item4,AspV,NP_2,294.13,0.00 
Subj55,Item5,PrefV,Verb,1061.98,0.30 
Subj55,Item5,PrefV,NP,489.29,0.30 
Subj55,Item5,PrefV,NP_1,467.27,0.30 
Subj55,Item5,PrefV,NP_2,269.94,0.30 
Subj55,Item6,NonPrefV,Verb,372.93,0.20 
Subj55,Item6,NonPrefV,NP,371.54,0.20 
Subj55,Item6,NonPrefV,NP_1,354.23,0.20 
Subj55,Item6,NonPrefV,NP_2,481.49,0.20 
Subj55,Item7,AspV,Verb,357.88,0.00 
Subj55,Item7,AspV,NP,197.22,0.00 
Subj55,Item7,AspV,NP_1,203.26,0.00 
Subj55,Item7,AspV,NP_2,224.6,0.00 
Subj55,Item8,PrefV,Verb,576.57,0.10 
Subj55,Item8,PrefV,NP,631.11,0.10 
Subj55,Item8,PrefV,NP_1,731.83,0.10 
